collection_object_id,guid,species,country,state,locality,lat,lon,elevation,life_stage,examined_for,detected,not_detected,presence
29817252,UNCG:Mamm:119,Peromyscus leucopus,United States,North Carolina,"Green River Game Lands, 2.38 km S of S shore Lake Adger, off of Green River Cove Road",35.31400798,-82.24434997,287.415497,subadult,ectoparasite,,ectoparasite,1
29842243,UNCG:Mamm:3033,Peromyscus leucopus,United States,North Carolina,"Green River Game Lands, 2.38 km S of S shore Lake Adger, off of Green River Cove Road",35.31422901,-82.24423204,293.656219,adult,ectoparasite,,ectoparasite,1
32610840,UNCG:Mamm:796,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73222497,-82.23831098,979.438843,adult,ectoparasite,ectoparasite,endoparasite,1
,,,,,,,,,,,,,
32860049,UNCG:Mamm:805,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73150999,-82.23808802,1039.013672,adult,ectoparasite,ectoparasite,endoparasite,1
32860058,UNCG:Mamm:820,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73150999,-82.23808802,1039.013672,subadult,ectoparasite,,ectoparasite; endoparasite,1
29858207,UNCG:Mamm:264,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73199002,-82.23774897,809.205994,adult,ectoparasite; endoparasite,ectoparasite,,1
32610661,UNCG:Mamm:794,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73218297,-82.23758502,963.999451,adult,ectoparasite,ectoparasite,endoparasite,1
32610675,UNCG:Mamm:810,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73201399,-82.23758301,1325.555786,adult,ectoparasite,ectoparasite,endoparasite,1
,,,,,,,,,,,,,
32610725,UNCG:Mamm:811,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73225598,-82.23754998,1301.473755,adult,ectoparasite,ectoparasite,endoparasite,1
,,,,,,,,,,,,,
29858422,UNCG:Mamm:3072,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73208298,-82.23754001,1030.278931,,,,ectoparasite,1
,UNCG:Mamm:237,Myodes gapperi,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73233896,-82.23754001,985.28064,adult,endoparasite,,ectoparasite; endoparasite,1
29858560,UNCG:Mamm:305,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73234298,-82.23753104,867.85968,adult,endoparasite,,ectoparasite,1
29858311,UNCG:Mamm:231,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73225103,-82.23752903,1246.579102,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
29858406,UNCG:Mamm:247,Myodes gapperi,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73236302,-82.23752802,876.362549,subadult,endoparasite,,ectoparasite; endoparasite,1
31058580,UNCG:Mamm:535,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73200301,-82.23751402,1064,adult,,,ectoparasite,1
29858641,UNCG:Mamm:241,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73199103,-82.23750003,1057.999634,adult,endoparasite,,ectoparasite; endoparasite,1
29858219,UNCG:Mamm:266,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73230501,-82.23749097,907.439026,adult,endoparasite,ectoparasite,,1
29858287,UNCG:Mamm:214,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73227702,-82.23748896,1026.786499,adult,endoparasite,,ectoparasite; endoparasite,1
29858307,UNCG:Mamm:220,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73230099,-82.23747698,1024.76416,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
29858255,UNCG:Mamm:306,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73254499,-82.23746197,881.479919,adult,endoparasite,ectoparasite,,1
29858528,UNCG:Mamm:267,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73231599,-82.23745401,908.350647,adult,endoparasite,,ectoparasite,1
32610741,UNCG:Mamm:819,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73238003,-82.23744999,962.987915,subadult,ectoparasite,,ectoparasite; endoparasite,1
29858291,UNCG:Mamm:215,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73232898,-82.23744303,1023.188354,adult,endoparasite,,ectoparasite; endoparasite,1
31058491,UNCG:Mamm:528,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73238296,-82.23743699,1064,adult,ectoparasite,,ectoparasite,1
29858410,UNCG:Mamm:248,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73256603,-82.23738201,982.631775,adult,endoparasite,,ectoparasite; endoparasite,1
29858572,UNCG:Mamm:312,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73252797,-82.23737597,995.429138,adult,endoparasite,ectoparasite,,1
32610832,UNCG:Mamm:816,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73234801,-82.23737497,980.88147,juvenile,ectoparasite,ectoparasite,endoparasite,1
32610733,UNCG:Mamm:799,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73235103,-82.23737204,980.867859,,ectoparasite,ectoparasite,endoparasite,1
32610769,UNCG:Mamm:798,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73235204,-82.23736902,980.853943,adult,ectoparasite,,ectoparasite; endoparasite,1
31058541,UNCG:Mamm:522,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73244097,-82.23735896,1064,adult,,,ectoparasite,1
32610754,UNCG:Mamm:809,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73238397,-82.23735804,918.062378,adult,ectoparasite,ectoparasite,endoparasite,1
32610844,UNCG:Mamm:813,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.732331,-82.23734798,1256.671387,adult,ectoparasite,ectoparasite,endoparasite,1
29858540,UNCG:Mamm:268,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73250199,-82.23734203,923.367798,adult,endoparasite,ectoparasite,,1
29858215,UNCG:Mamm:292,Napaeozapus insignis,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73228397,-82.23733599,897.145996,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
31058572,UNCG:Mamm:541,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73250802,-82.23733398,1064,adult,,,ectoparasite,1
32610745,UNCG:Mamm:797,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.732447,-82.23733398,979.185608,adult,ectoparasite,ectoparasite,endoparasite,1
29858223,UNCG:Mamm:293,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73245597,-82.23733298,914.725647,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
32610681,UNCG:Mamm:818,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73232898,-82.23733197,1257.441284,juvenile,ectoparasite,,ectoparasite; endoparasite,1
29858275,UNCG:Mamm:313,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73228498,-82.23732602,993.250122,adult,endoparasite,ectoparasite,,1
,,,,,,,,,,,,,
32610849,UNCG:Mamm:804,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73247097,-82.23732099,965.57373,adult,ectoparasite,,ectoparasite; endoparasite,1
31058545,UNCG:Mamm:523,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73212497,-82.23731797,1064,adult,,,ectoparasite,1
32610836,UNCG:Mamm:795,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73244197,-82.23731596,979.19635,adult,ectoparasite,ectoparasite,endoparasite,1
31058553,UNCG:Mamm:524,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73213603,-82.23730699,1064,adult,,,ectoparasite,1
29858259,UNCG:Mamm:307,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73248799,-82.23728897,883.148987,adult,endoparasite,ectoparasite,,1
29858362,UNCG:Mamm:239,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.732619,-82.23727296,981.623718,adult,endoparasite,,ectoparasite; endoparasite,1
32610759,UNCG:Mamm:814,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.732404,-82.23726399,1209.630005,adult,ectoparasite,,ectoparasite; endoparasite,1
29858279,UNCG:Mamm:315,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73245698,-82.237251,991.245361,subadult,ectoparasite,ectoparasite,,1
31058549,UNCG:Mamm:521,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73205004,-82.237251,1064,adult,,,ectoparasite,1
,,,,,,,,,,,,,
29858303,UNCG:Mamm:219,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73242697,-82.23724002,1020.143921,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
32610737,UNCG:Mamm:821,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73235799,-82.23723801,963.412537,juvenile,ectoparasite,,ectoparasite; endoparasite,1
29858390,UNCG:Mamm:243,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73240099,-82.23723298,885.212769,adult,endoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
32610729,UNCG:Mamm:806,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73247902,-82.23722803,929.351257,,ectoparasite,ectoparasite,endoparasite,1
32610828,UNCG:Mamm:812,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73249402,-82.23719803,930.69342,adult,ectoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
32610872,UNCG:Mamm:825,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73242898,-82.23716903,910.19812,adult,ectoparasite,,ectoparasite; endoparasite,1
32610749,UNCG:Mamm:807,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73238196,-82.23716098,920.724792,adult,ectoparasite,ectoparasite,endoparasite,1
29858524,UNCG:Mamm:263,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73238003,-82.23715503,844.717285,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
29858267,UNCG:Mamm:310,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73249302,-82.23713902,990.497437,adult,ectoparasite; endoparasite,,ectoparasite,1
32610925,UNCG:Mamm:830,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73261699,-82.23695797,921.7005,adult,ectoparasite,,ectoparasite; endoparasite,1
31058576,UNCG:Mamm:536,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73277599,-82.23695202,1064,adult,,,ectoparasite,1
32610670,UNCG:Mamm:808,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73261003,-82.236949,1187.171509,adult,ectoparasite,,ectoparasite; endoparasite,1
32610824,UNCG:Mamm:803,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.732604,-82.23694196,1186.921875,adult,ectoparasite,,ectoparasite; endoparasite,1
31058556,UNCG:Mamm:525,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73272704,-82.23693903,1064,adult,,ectoparasite,,1
32610930,UNCG:Mamm:828,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73249604,-82.23691598,919.951538,adult,ectoparasite,,ectoparasite; endoparasite,1
29858251,UNCG:Mamm:304,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73268002,-82.23684498,985.842346,adult,endoparasite,,ectoparasite,1
29858581,UNCG:Mamm:221,Myodes gapperi,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.732561,-82.23683199,1013.005249,subadult,endoparasite,,ectoparasite; endoparasite,1
29858568,UNCG:Mamm:311,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73262998,-82.23682,1000.225586,adult,endoparasite,ectoparasite,,1
29858418,UNCG:Mamm:250,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73263098,-82.23678597,982.227356,adult,endoparasite,,ectoparasite; endoparasite,1
32610685,UNCG:Mamm:815,Myodes gapperi,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73276602,-82.23674197,964.502441,adult,ectoparasite,ectoparasite,endoparasite,1
32610764,UNCG:Mamm:801,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73272201,-82.23674096,976.96637,adult,ectoparasite,,ectoparasite; endoparasite,1
32610859,UNCG:Mamm:800,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73272402,-82.23673702,976.978699,adult,,,,1
32610782,UNCG:Mamm:817,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73267298,-82.23673099,933.342407,subadult,ectoparasite,,ectoparasite; endoparasite,1
32610864,UNCG:Mamm:824,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mt. Mitchell, along South Toe River Road",35.73261799,-82.23672898,989.043457,adult,ectoparasite,,ectoparasite; endoparasite,1
29858386,UNCG:Mamm:242,Myodes gapperi,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.732663,-82.23672797,902.530945,subadult,endoparasite,,ectoparasite; endoparasite,1
29858402,UNCG:Mamm:246,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73268102,-82.23670903,982.248474,adult,endoparasite,,ectoparasite; endoparasite,1
29858414,UNCG:Mamm:249,Myodes gapperi,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73268102,-82.23670903,982.248474,subadult,endoparasite,,ectoparasite; endoparasite,1
29858548,UNCG:Mamm:265,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73263501,-82.23670802,884.620117,adult,endoparasite,,ectoparasite,1
31058564,UNCG:Mamm:543,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73265697,-82.23669897,1064,adult,,,ectoparasite,1
31058560,UNCG:Mamm:544,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.73265596,-82.23669302,1064,adult,,,ectoparasite,1
